"","ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating..numeric.","ProsperRating..Alpha.","ProsperScore","ListingCategory..numeric.","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent..percentage.","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"7280","54B935647325870501B0AF7",684827,"2012-12-11 10:35:09.187000000","",60,"Completed","2013-12-26 00:00:00",0.14494,0.1223,0.1123,0.1091,0.0249,0.0842,6,"A",10,1,"KY","Doctor","Employed",5,"False","False","","2012-12-11 10:35:05",720,739,"2006-07-01 00:00:00",20,17,31,13,374,1,4,0,0,0,0,0,13807,0.17,63593,29,1,1,0.11,"$100,000+","True",17500,"9D283669418836691190CE0",1,9,9,0,0,8000,7214.13,0,0,NA,15,79946,10000,"2012-12-28 00:00:00","Q4 2012","8B8E35392470488073D3E43",223.61,11132.34,10000,1132.34,-92.58,0,0,0,0,1,0,0,0,107
"65897","806736042470331784438C4",1232862,"2014-02-25 11:17:45.190000000","",60,"Current","",0.15357,0.1305,0.1205,0.11455,0.0474,0.06715,5,"B",11,2,"CA","Executive","Employed",36,"False","False","","2014-02-25 11:17:58",680,699,"1994-11-05 00:00:00",10,8,24,6,128,0,4,0,0,6,0,0,3217,0.07,38883,21,0.9,0,0.15,"$100,000+","True",12500,"33913707390408128297F9D",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,135328,20000,"2014-03-05 00:00:00","Q1 2014","65AF370789957928942B75C",455.57,0,0,0,0,0,0,0,0,1,0,0,0,1
"67132","FA313593783129597885A67",1021371,"2013-11-06 02:59:03.127000000","",36,"Current","",0.35356,0.3134,0.3034,0.27598,0.1625,0.11348,1,"HR",2,1,"NY","Clerical","Employed",135,"True","False","","2013-11-06 02:59:06",660,679,"1984-08-20 00:00:00",10,9,31,8,290,1,2,0,0,19,1,0,7192,0.64,731,29,0.93,1,0.46,"$25,000-49,999","True",2333.333333,"156D3698477725260C26839",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,109628,4000,"2013-11-07 00:00:00","Q4 2013","A66036983165937696C351F",172.76,514.8455,207.83,307.0155,-9.91,0,0,0,0,1,0,0,0,1
"63109","0D7A358956065946860F634",913197,"2013-09-20 04:04:31.890000000","",36,"Current","",0.2129,0.176,0.166,0.15519,0.0699,0.08529,4,"C",7,1,"CO","Landscaping","Employed",70,"False","False","","2013-09-08 08:23:18",660,679,"1990-10-30 00:00:00",9,9,50,9,596,0,2,1,2974,66,1,0,14121,0.55,10678,42,0.57,1,0.16,"$50,000-74,999","True",4166.666667,"6A9636943543622790B6A6C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6,102249,2000,"2013-09-24 00:00:00","Q3 2013","3DB336925657300534A9DD4",71.9,358.5356,218.37,140.1656,-8.01,0,0,0,0,1,0,0,0,1
"98672","7DD334190889826755A9B66",313304,"2008-04-18 05:00:59.287000000","HR",36,"Chargedoff","2009-10-01 00:00:00",0.2325,0.21,0.2,NA,NA,NA,NA,"",NA,1,"NJ","Accountant/CPA","Full-time",31,"False","True","A61E3376222900403FE351C","2008-04-14 06:38:11.880000000",520,539,"2000-11-22 00:00:00",6,6,16,0,0,9,49,3,1026,7,0,0,0,0,0,11,0.5,0,0.34,"$50,000-74,999","True",4166.666667,"C5373419000291655C3E8C4",1,13,13,0,0,2600,1790.21,0,1714,17,71,30356,3000,"2008-04-30 00:00:00","Q2 2008","5AE13379724512718490136",113.03,1311.36,711.29,600.07,-27.15,-34.87,2288.71,2288.71,171,1,0,0,0,88
"35397","B72B3557331150519D7798B",641939,"2012-09-19 11:07:08.100000000","",60,"Completed","2013-03-07 00:00:00",0.35097,0.3232,0.3132,0.2849,0.1475,0.1374,2,"E",1,2,"VA","Professional","Employed",96,"True","False","","2012-09-19 11:07:05",680,699,"1992-02-15 00:00:00",14,14,49,8,203,8,24,11,0,12,1,0,2340,0.06,838,39,0.79,5,0.42,"$100,000+","True",10750,"02463663635063107B1C5F3",2,25,25,0,0,17500,0.01,79,0,NA,17,76151,4000,"2012-10-11 00:00:00","Q4 2012","9C783507079973794619BF7",135.17,4513.02,4000,513.02,-15.88,0,0,0,0,1,0,0,0,50
"88106","3BE1336698639017438FAF7",35648,"2006-08-31 08:19:37.440000000","A",36,"Completed","2009-05-05 00:00:00",0.10501,0.0981,0.0931,NA,NA,NA,NA,"",NA,0,"","Professional","Not available",NA,"True","True","6A3B336601725506917317E","2006-08-30 12:40:10.580000000",720,739,"1999-10-13 00:00:00",NA,NA,21,4,120,6,9,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.08,"Not displayed","True",7083.333333,"4B2E33681258685998F23CC",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,90,3144,5000,"2006-09-12 00:00:00","Q3 2006","68EE3367709470311F4225E",160.89,5777.58,5000,777.58,-39.63,0,0,0,0,1,0,0,0,84
"16465","4B6C3498937977223648AAC",484001,"2010-11-12 06:23:36.340000000","",36,"Completed","2011-11-21 00:00:00",0.26864,0.234,0.224,0.1317,0.087,0.1317,4,"C",6,1,"WI","Analyst","Employed",3,"True","False","","2010-11-12 06:23:29",780,799,"1998-10-26 00:00:00",11,6,42,6,294,0,0,0,0,0,0,0,14802,0.57,10893,40,0.97,0,0.36,"$50,000-74,999","True",4833.333333,"6E4A3605311224381A75885",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,40,45452,15000,"2010-11-23 00:00:00","Q4 2010","DB34350059580450438041D",583.78,18091.88,15000,3091.88,-132.13,0,0,0,0,1,0,0,0,319
"113840","DEEE34119153067734CEBA5",269764,"2008-01-22 16:02:22.720000000","A",36,"Completed","2010-08-17 00:00:00",0.09378,0.08,0.07,NA,NA,NA,NA,"",NA,3,"OR","Laborer","Full-time",39,"True","True","96F633649880062271C600D","2008-01-16 19:07:27.133000000",720,739,"1976-01-01 00:00:00",5,2,19,2,10,0,0,0,0,0,1,0,0,0,0,18,0.66,0,0.04,"$1-24,999","True",1363.416667,"2DCD341238002425851B7F5",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,74,26997,1250,"2008-01-31 00:00:00","Q1 2008","6B6534115536475077022C8",39.17,1390.91,1249.95,140.96,-17.61,0,0,0,0,1,0,0,0,55
"93346","B87B337455765857913174F",60732,"2006-11-12 17:24:52.063000000","HR",36,"Chargedoff","2009-07-30 00:00:00",0.30962,0.29,0.285,NA,NA,NA,NA,"",NA,0,"","Professional","Not available",NA,"False","False","","2006-11-12 17:21:16.410000000",520,539,"1994-05-19 00:00:00",NA,NA,21,2,54,0,12,6,NA,60,1,NA,NA,NA,NA,NA,NA,NA,0.22,"Not displayed","True",2083.333333,"270033745226677860DF497",NA,NA,NA,NA,NA,NA,NA,NA,1807,32,88,5007,1000,"2006-11-29 00:00:00","Q4 2006","42AA337241453712241A212",41.91,1126.57,657.07,469.5,-8.08,0,342.93,342.93,0,1,0,0,0,5
"3745","4230352993971811648409E",536466,"2011-10-31 06:38:58.763000000","",36,"Completed","2012-07-17 00:00:00",0.35132,0.3149,0.3049,0.2909,0.147,0.1439,2,"E",5,2,"OH","Retail Management","Employed",236,"True","False","","2011-10-31 06:38:54",660,679,"1990-02-01 00:00:00",14,14,23,12,1771,1,1,0,0,0,0,0,58825,0.87,7573,20,0.95,0,0.83,"$25,000-49,999","True",2750,"BBE13635045667774478981",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,28,55721,4000,"2011-11-04 00:00:00","Q4 2011","96AB35297711620798127FA",173.09,4823.98,3999.99,823.99,-26.16,0,0,0,0,1,0,0,0,17
"63218","E591353570869291663E5D8",549139,"2012-01-05 13:34:28.823000000","",12,"Chargedoff","2012-08-09 00:00:00",0.28918,0.19,0.18,0.1758,0.107,0.0688,3,"D",6,1,"CA","Other","Employed",175,"False","False","","2012-01-05 13:31:57",660,679,"1989-09-01 00:00:00",0,0,14,0,0,2,4,3,189,6,0,0,0,0,0,10,0.72,0,0.07,"$50,000-74,999","True",4166.666667,"C9853640226334836088E31",NA,NA,NA,NA,NA,NA,NA,NA,700,7,26,58691,3000,"2012-01-09 00:00:00","Q1 2012","920C3535117476302B7A7BF",276.47,552.94,462.69,90.25,-4.75,0,2537.31,2537.31,0,1,0,0,0,41
"5555","10203593861907129D9C3C7",1016757,"2013-10-30 19:46:10.120000000","",36,"Current","",0.33215,0.2925,0.2825,0.25691,0.1475,0.10941,2,"E",2,15,"MN","Clerical","Employed",138,"False","False","","2013-10-30 19:46:12",660,679,"2002-05-07 00:00:00",7,7,25,8,337,1,14,0,0,14,1,0,6929,0.43,2355,23,0.78,4,0.17,"$25,000-49,999","True",2916.666667,"9BB336970822819913F2663",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,109366,4000,"2013-11-01 00:00:00","Q4 2013","96683698059564590F609B3",168.17,669.4745,298.18,371.2945,-12.81,0,0,0,0,1,0,0,0,1
"26946","35253505428553935C8C2FF",492131,"2011-01-27 15:33:39.623000000","",36,"Completed","2011-12-12 00:00:00",0.30532,0.2699,0.2599,0.2534,0.108,0.1454,3,"D",7,7,"FL","Attorney","Employed",117,"True","False","","2011-01-27 15:33:26",680,699,"1988-09-22 00:00:00",20,16,52,16,2346,0,2,2,2421,0,0,0,93838,0.89,7334,47,0.92,0,0.12,"$100,000+","True",37500,"7E8D36120465873954BBA05",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,37,47122,7500,"2011-02-14 00:00:00","Q1 2011","DA82350592961694272A13E",306.15,8187.76,7500,687.76,-22.05,0,0,0,0,1,0,0,0,170
"8563","9BA63571455830059EED322",721868,"2013-03-04 07:08:14.453000000","",36,"Current","",0.14348,0.1153,0.1053,0.1015,0.0324,0.0691,6,"A",9,1,"OK","Professional","Employed",26,"True","False","","2013-02-08 09:52:41",760,779,"1989-08-01 00:00:00",14,11,34,6,446,0,5,0,0,0,0,0,16172,0.4,17954,30,1,0,0.21,"$100,000+","True",10250,"659B3677476849535875EE9",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,12,86204,25000,"2013-03-11 00:00:00","Q1 2013","DB0E356706069484493E846",824.76,9072.36,6730.91,2341.45,-203.07,0,0,0,0,1,0,0,0,346
"84414","4CF2360265584991304FA28",1192383,"2014-02-06 08:13:19.510000000","",36,"Current","",0.14714,0.1189,0.1089,0.10446,0.0374,0.06706,6,"A",9,1,"TN","Food Service","Employed",100,"True","False","","2014-02-06 08:13:22",680,699,"1992-04-01 00:00:00",11,10,22,8,210,0,4,0,0,6,0,0,1583,0.79,102,14,0.93,0,0.29,"$25,000-49,999","True",2416.666667,"0D1A370682478599950D813",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,131786,4000,"2014-02-13 00:00:00","Q1 2014","D271370449356941434FE63",132.65,0,0,0,0,0,0,0,0,1,0,0,0,1
"96898","AFA636024864292805C9F30",1226514,"2014-02-21 10:33:57.430000000","",36,"Current","",0.09469,0.0809,0.0709,0.06919,0.0199,0.04929,7,"AA",8,2,"CA","Professional","Employed",22,"True","False","","2014-02-21 09:04:08",720,739,"1994-11-03 00:00:00",9,7,15,7,644,1,9,0,0,0,0,0,25534,0.35,46866,14,0.92,1,0.12,"$100,000+","True",10833.333333,"31E537078964480730F189F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,134194,20000,"2014-02-26 00:00:00","Q1 2014","3FD43706501444258E101FF",627.56,0,0,0,0,0,0,0,0,1,0,0,0,308
"13680","658A337617752070811D3EA",78330,"2006-12-27 01:38:02.833000000","D",36,"Defaulted","2007-09-01 00:00:00",0.22744,0.22,0.21,NA,NA,NA,NA,"",NA,0,"CA","Sales - Retail","Not available",NA,"False","True","908F3366151703547ACB706","2006-12-27 00:48:06.213000000",600,619,"2001-08-03 00:00:00",NA,NA,11,1,12,2,3,4,NA,25,0,NA,NA,NA,NA,NA,NA,NA,0.22,"Not displayed","True",1166.666667,"3807337709187510462056E",NA,NA,NA,NA,NA,NA,NA,NA,285,8,86,6069,3500,"2007-01-03 00:00:00","Q1 2007","BF9A33768808819691A79C7",133.67,391.77,209.27,182.5,-4.25,0,3290.73,3290.73,0,1,0,0,0,35
"2943","5046354624893206491E079",585898,"2012-05-04 11:16:12.017000000","",60,"Current","",0.27462,0.2489,0.2389,0.2332,0.089,0.1442,4,"C",6,7,"OK","Other","Other",10,"True","False","","2012-05-04 11:16:08",740,759,"1977-12-01 00:00:00",10,9,27,9,535,1,2,0,0,0,0,0,21570,0.65,5839,26,1,1,0.38,"$25,000-49,999","True",3500,"9FE736503106369834D6973",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,22,65773,15000,"2012-05-17 00:00:00","Q2 2012","501F3545134641975CEA784",439.3,9225.3,3305.78,5919.52,-237.85,0,0,0,0,1,0,0,0,109
"70453","722A358996174287499905C",921976,"2013-09-22 18:58:37.547000000","",36,"Current","",0.09,0.0766,0.0666,0.06537,0.0149,0.05047,7,"AA",10,1,"VA","Teacher","Employed",99,"False","False","","2013-11-12 16:58:05",740,759,"1977-03-01 00:00:00",8,8,17,6,188,1,3,0,0,4,0,0,5973,0.12,38416,10,1,1,0.17,"$25,000-49,999","True",3333.333333,"07B436984131202886E30F9",1,10,10,0,0,6700,5003.83,NA,0,NA,4,111967,2000,"2013-11-19 00:00:00","Q4 2013","14753564867151624599D1B",62.36,187.08,149.44,37.64,-4.91,0,0,0,0,1,0,0,0,46
"89648","ADF335610746190575EE3A8",664260,"2012-11-03 10:48:59.787000000","",60,"Current","",0.26528,0.2398,0.2298,0.213,0.0849,0.1281,4,"C",7,2,"OH","Skilled Labor","Employed",1,"False","False","","2012-11-03 10:48:58",780,799,"1998-07-01 00:00:00",7,7,17,7,178,0,0,0,0,0,1,0,2623,0.45,3177,16,1,1,0.3,"$1-24,999","True",1771.5,"762436672826339688DE5B9",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16,77760,4750,"2012-11-16 00:00:00","Q4 2012","E75135620688134895643EA",136.59,2048.85,719.29,1329.56,-55.44,0,0,0,0,1,0,0,0,32
"8078","59AC3565327421651AFBC4E",687082,"2012-12-14 05:24:41.707000000","",36,"Current","",0.15833,0.1299,0.1199,0.1148,0.0399,0.0749,6,"A",8,1,"MD","Other","Employed",54,"True","False","","2012-12-14 05:24:39",680,699,"1997-12-16 00:00:00",10,10,13,10,397,0,2,0,0,0,0,0,16885,0.76,4198,13,1,1,0.18,"$50,000-74,999","True",5916.666667,"CCB6366970192179592CAA8",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15,79302,7000,"2012-12-24 00:00:00","Q4 2012","4F53356657697509340518D",235.82,3301.48,2403.5,897.98,-69.14,0,0,0,0,1,0,0,0,90
"14159","06A43566244554683FB4399",689779,"2012-12-21 09:11:59.517000000","",36,"Current","",0.30285,0.2639,0.2539,0.2318,0.1225,0.1093,2,"E",2,2,"NY","Social Worker","Employed",45,"False","False","","2012-12-21 09:11:56",700,719,"1995-11-29 00:00:00",10,9,18,8,399,0,1,0,0,0,1,0,8236,0.82,1400,15,1,1,0.21,"$25,000-49,999","True",3333.333333,"6CF836709260495259B6091",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15,79925,4000,"2012-12-28 00:00:00","Q4 2012","C6263565183272682E5FA85",161.99,2267.86,1196.15,1071.71,-40.6,0,0,0,0,1,0,0,0,88
"21804","17453379909078012EBCF79",91630,"2007-01-31 19:52:54.883000000","C",36,"Chargedoff","2009-02-10 00:00:00",0.17019,0.163,0.158,NA,NA,NA,NA,"",NA,0,"","Professional","Not available",NA,"False","True","CC8D33653247904019A9059","2007-01-30 09:23:02.603000000",660,679,"2000-10-24 00:00:00",NA,NA,4,0,0,2,5,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.09,"Not displayed","True",5833.333333,"D41333821741820516EDB8A",NA,NA,NA,NA,NA,NA,NA,NA,1883,24,85,7343,15000,"2007-02-12 00:00:00","Q1 2007","30653379912081142949F57",529.58,10037.02,6923.35,3113.67,-94.59,-270.09,8076.66,7342.01,839.1,1,0,0,0,253
"23025","95F83538340509557F96584",554887,"2012-01-28 10:12:48.560000000","",36,"Current","",0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1,"HR",4,1,"SC","Professional","Self-employed",118,"False","False","","2012-01-28 10:12:44",700,719,"1988-11-08 00:00:00",4,3,12,3,30,1,2,2,804,0,0,0,1759,0.1,14741,12,0.75,0,NA,"$50,000-74,999","False",4791.666667,"53A83640560962147CC06D2",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,26,59671,4000,"2012-01-31 00:00:00","Q1 2012","C4D43534750340818F67E8C",173.71,4342.75,2365.35,1977.4,-62.25,0,0,0,0,1,0,0,0,1
"8824","91A835910198219377AB4C5",964206,"2013-10-07 10:27:25.357000000","",36,"Current","",0.24614,0.2085,0.1985,0.18316,0.0925,0.09066,3,"D",4,1,"NE","Accountant/CPA","Employed",102,"False","False","","2013-10-07 10:27:28",640,659,"1996-08-01 00:00:00",8,7,66,9,232,1,12,0,0,3,1,0,4515,0.47,2368,57,0.89,1,0.12,"$75,000-99,999","True",7250,"07ED36954232627511CC4B2",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,105775,4000,"2013-10-10 00:00:00","Q4 2013","210F3695438703583CF7740",150.39,599.2751,329.11,270.1651,-13.07,0,0,0,0,1,0,0,0,1
"85781","AC1E3603325483444AA35C2",1236492,"2014-02-26 11:04:38.273000000","",60,"Current","",0.14528,0.1224,0.1124,0.10731,0.0424,0.06491,5,"B",9,1,"VA","Retail Management","Employed",136,"True","False","","2014-02-19 14:09:48",720,739,"1996-06-09 00:00:00",7,7,28,6,1132,0,3,0,0,0,0,0,52968,0.68,23695,25,1,0,0.29,"$75,000-99,999","True",6464.75,"BC4337067073526741C24E2",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,135079,25000,"2014-03-04 00:00:00","Q1 2014","DC4D37066535433852FA01C",559.15,0,0,0,0,0,0,0,0,1,0,0,0,1
"83128","EC52359209047337089739E",960659,"2013-10-17 15:13:57.067000000","",60,"Current","",0.21935,0.195,0.185,0.17162,0.0824,0.08922,4,"C",6,1,"MS","Police Officer/Correction Officer","Employed",67,"False","False","","2013-10-17 15:13:59",660,679,"2002-10-28 00:00:00",6,6,30,5,220,0,0,0,0,26,1,0,3563,0.64,1937,25,0.68,0,0.27,"$25,000-49,999","True",3341,"B7593697316293368CC5899",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,108763,7000,"2013-10-30 00:00:00","Q4 2013","054B3695159481158568E16",183.52,730.3403,288.23,442.1103,-22.87,0,0,0,0,1,0,0,0,1
"62965","839B3561999497472A9B84C",663772,"2012-11-01 10:05:36.763000000","",60,"Current","",0.17317,0.1499,0.1399,0.1346,0.0349,0.0997,6,"A",8,1,"NE","Administrative Assistant","Employed",65,"False","False","","2012-11-01 10:05:34",660,679,"2002-06-25 00:00:00",2,2,24,1,0,0,2,2,4356,13,0,0,0,0,5000,18,0.66,0,0.14,"$25,000-49,999","True",3583.333333,"46E936651400713524139D8",1,9,9,0,0,10000,9090.36,-76,0,NA,16,77449,10000,"2012-11-06 00:00:00","Q4 2012","60B73535239890867F8DA2B",237.85,3567.75,1848.72,1719.03,-114.69,0,0,0,0,1,0,0,0,160
"64914","831A34229384070861CC773",347099,"2008-06-09 01:42:46.947000000","AA",36,"Completed","2011-06-20 00:00:00",0.16717,0.16,0.15,NA,NA,NA,NA,"",NA,2,"IL","Other","Full-time",14,"True","False","","2008-06-04 07:45:43.313000000",760,779,"2000-09-27 00:00:00",8,7,17,6,228,1,7,1,116,1,0,0,9576,0.47,5884,17,0.76,1,0.18,"$50,000-74,999","True",4333.333333,"AB5634247906297942C7F14",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,69,33130,15500,"2008-06-20 00:00:00","Q2 2008","BB533422719085904464828",393.65,19794.15,15639.97,4154.18,-254.53,0,0,0,0,1,0,0,0,197
"103315","0BF23382709627428C09D4B",101826,"2007-02-20 14:21:41.337000000","D",36,"Completed","2010-01-28 00:00:00",0.21739,0.21,0.19,NA,NA,NA,NA,"",NA,0,"MO","Administrative Assistant","Full-time",13,"True","True","9BBE337094173775621CD34","2007-02-14 11:35:27.390000000",620,639,"1986-09-18 00:00:00",4,3,28,4,29,1,1,2,719,1,0,0,535,0,0,21,0.54,1,0.23,"$1-24,999","True",1458.333333,"135433828702676182030F6",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,85,7933,6000,"2007-02-28 00:00:00","Q1 2007","098B3380622807214B7BF33",226.05,8058.9,6000,2058.9,-102.94,0,0,0,0,1,0,0,0,150
"49167","A00A3506133381092F9D29D",491968,"2011-01-27 15:50:43.530000000","",36,"Completed","2012-12-21 00:00:00",0.06888,0.0655,0.0555,0.0555,0.0155,0.04,7,"AA",10,7,"GA","Computer Programmer","Employed",3,"False","False","","2011-01-27 15:50:37",760,779,"2000-04-07 00:00:00",11,8,21,8,302,0,0,0,0,0,0,0,10320,0.18,45280,21,0.95,0,0.16,"$100,000+","True",10416.666667,"EF4036116199218074D73A3",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,37,47049,25000,"2011-02-14 00:00:00","Q1 2011","266E35054488354833C13AB",766.79,27186.93,25000,2186.93,-333.9,0,0,0,0,1,0,0,0,586
"31804","18F23492937492240F1312A",474034,"2010-09-01 13:10:41.283000000","",36,"Chargedoff","2012-05-18 00:00:00",0.17322,0.1515,0.1415,0.0796,0.0595,0.0796,5,"B",8,3,"PA","Other","Employed",162,"True","False","","2010-09-01 13:10:34",740,759,"1977-10-01 00:00:00",10,10,41,9,278,1,9,0,0,0,0,0,6981,0.21,9653,19,1,0,0.21,"$50,000-74,999","True",6008.333333,"EAFA35992741070275F6DC4",NA,NA,NA,NA,NA,NA,NA,NA,784,21,42,44393,6000,"2010-09-16 00:00:00","Q3 2010","ED363493543362811A68BFC",208.43,3179.59,1918.01,1261.58,-62.32,-85,4081.99,4081.99,0,1,0,0,0,133
"109882","B12A3555766360239317697",631242,"2012-08-30 09:53:02.963000000","",60,"Current","",0.14341,0.1208,0.1108,0.1107,0.0174,0.0933,7,"AA",9,1,"OH","Professional","Employed",122,"True","False","","2012-08-30 09:53:01",720,739,"1996-04-01 00:00:00",9,8,33,6,469,0,2,0,0,0,0,0,18955,0.64,10645,31,0.96,0,0.13,"$100,000+","True",9083.333333,"DF4D3660734570914EB13DB",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18,73485,17000,"2012-09-06 00:00:00","Q3 2012","8E043555655647961605DF8",378.84,6440.28,3826.92,2613.36,-216.34,0,0,0,0,1,0,0,0,118
"86088","CADD34207491681438DBD82",324588,"2008-05-02 19:47:28.140000000","A",36,"Completed","2010-02-26 00:00:00",0.0856,0.07,0.06,NA,NA,NA,NA,"",NA,4,"AZ","Food Service","Part-time",24,"False","False","","2008-05-02 17:57:58.373000000",740,759,"2000-09-08 00:00:00",4,2,9,2,39,0,1,0,0,0,0,0,734,0.13,4716,9,0.88,0,0.06,"$1-24,999","True",1416.666667,"0F963421225545171678B0A",1,20,20,0,0,1000,0,0,0,NA,70,30951,1100,"2008-05-13 00:00:00","Q2 2008","79CB33663703401740F73FD",33.96,1192.94,1100,92.94,-13.28,0,0,0,0,1,0,0,0,55
"66737","39483589711950704252CF9",939501,"2013-09-29 17:09:33.220000000","",36,"Completed","2013-10-23 00:00:00",0.27623,0.2379,0.2279,0.20859,0.1125,0.09609,3,"D",4,1,"FL","Other","Employed",124,"False","False","","2013-09-29 17:09:57",680,699,"1985-09-24 00:00:00",10,8,11,6,657,0,0,0,0,0,0,0,21512,0.69,9266,11,1,2,0.29,"$50,000-74,999","True",4583.333333,"636936941579388976F61F0",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,105265,3000,"2013-10-08 00:00:00","Q4 2013","B72E36953624005148FB1EC",117.37,3027.3747,3000,27.3747,-1.23,0,0,0,0,1,0,0,0,1
"37305","305335554796888045DEE46",629584,"2012-08-26 09:31:41.067000000","",36,"Current","",0.2706,0.2324,0.2224,0.217,0.1025,0.1145,3,"D",3,1,"MA","Skilled Labor","Employed",120,"False","False","","2012-08-26 09:31:39",660,679,"2005-03-25 00:00:00",9,6,18,1,46,0,3,0,0,0,0,0,1001,0,0,16,1,0,0.47,"$25,000-49,999","True",3000,"DE12365948983355139342E",1,9,9,0,0,7000,5808.34,-9,0,NA,19,73397,6096,"2012-08-29 00:00:00","Q3 2012","FDAA3529861739029E85FAF",236.74,4261.32,2525.25,1736.07,-74.68,0,0,0,0,1,0,0,0,84
"80360","3FA63591423473959FADF10",980691,"2013-10-15 06:47:58.963000000","",60,"Current","",0.22908,0.2045,0.1945,0.1797,0.0899,0.0898,4,"C",4,1,"TX","Clerical","Employed",152,"True","False","","2013-10-15 06:48:01",700,719,"1991-03-01 00:00:00",9,7,20,7,421,2,7,0,0,0,0,0,19756,0.87,2571,18,1,1,0.2,"$25,000-49,999","True",3500,"BD343695685649462C95033",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,107218,10000,"2013-10-18 00:00:00","Q4 2013","DE55356801444108962F731",267.45,1154.1973,484.9,669.2973,-33,0,0,0,0,1,0,0,0,1
"16273","A9233485423543125145AC0",462160,"2010-06-11 09:31:24.163000000","",36,"Completed","2013-05-17 00:00:00",0.3659,0.3415,0.3315,0.1762,0.14,0.1762,2,"E",6,7,"FL","Clerical","Full-time",5,"False","False","","2010-06-09 07:26:27",680,699,"1990-06-01 00:00:00",5,5,14,5,188,0,1,0,0,0,0,0,5911,0.84,903,14,1,0,0.27,"$25,000-49,999","True",2166.666667,"666A3590104249217942A2C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,45,43080,5000,"2010-06-23 00:00:00","Q2 2010","97233487161627054006EDE",223.78,7973.2,5000,2973.2,-87.05,0,0,0,0,1,0,0,0,100
